Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,y
17,4,5,4,8,0,4,1,0,0,6,39,FALSE
22,4,10,4,6,3,4,1,0,0,30,39,FALSE
27,4,6,4,8,0,4,1,0,0,40,39,FALSE
23,4,9,4,8,1,4,0,0,0,35,39,FALSE
33,4,12,2,3,4,4,1,0,0,45,32,FALSE
43,6,10,2,3,4,4,1,0,0,20,39,FALSE
28,7,13,4,10,0,4,1,0,0,20,39,FALSE
41,4,9,3,3,1,4,0,0,0,40,39,FALSE
52,0,8,4,0,2,2,1,594,0,40,39,FALSE
25,4,10,3,1,3,2,0,0,0,20,39,FALSE
63,0,2,2,0,4,4,1,0,0,35,39,FALSE
59,2,9,2,14,4,4,1,0,0,45,39,FALSE
45,2,13,0,10,1,4,0,0,0,40,39,FALSE
38,4,13,2,12,4,4,1,15024,0,60,39,TRUE
40,4,9,4,8,0,4,0,0,0,35,39,FALSE
46,1,9,0,1,0,4,1,0,0,40,39,FALSE
35,4,12,4,4,0,4,0,0,0,60,39,FALSE
34,4,9,0,10,1,4,0,0,0,25,39,FALSE
33,4,13,4,3,3,4,1,0,0,20,39,FALSE
41,4,9,0,1,1,4,0,0,0,36,39,FALSE
20,4,10,4,7,3,4,1,0,0,40,39,FALSE
23,4,3,4,8,3,4,1,0,0,40,8,FALSE
26,4,10,4,10,0,4,0,0,0,35,39,FALSE
72,0,9,2,0,4,4,1,0,0,20,39,FALSE
23,2,9,4,5,0,4,1,0,0,40,31,FALSE
62,2,9,2,14,4,4,1,0,0,40,39,FALSE
52,4,10,2,1,4,4,1,0,0,40,39,FALSE
58,4,10,0,8,1,4,0,0,0,42,10,FALSE
25,4,13,4,12,0,4,0,0,0,40,39,FALSE
24,4,13,4,4,0,2,1,0,0,40,39,FALSE
19,4,10,4,11,3,4,1,0,0,8,39,FALSE
43,4,10,2,4,4,4,1,0,0,40,39,FALSE
47,2,9,5,1,1,2,0,0,0,40,39,FALSE
39,4,9,0,8,1,4,0,0,0,40,39,FALSE
49,4,11,3,6,1,4,1,0,1380,42,39,FALSE
53,0,3,6,0,1,2,0,0,0,30,39,FALSE
32,4,11,4,3,0,4,1,0,0,45,39,FALSE
34,4,10,2,10,4,4,1,0,0,50,39,TRUE
28,4,9,0,3,0,4,1,0,0,45,39,FALSE
57,0,11,6,0,1,4,0,0,0,38,39,FALSE
25,4,10,4,1,0,0,0,0,0,20,39,FALSE
20,0,10,4,0,3,4,1,0,0,24,39,FALSE
21,0,10,4,0,1,4,0,0,0,35,39,FALSE
34,4,13,2,10,4,4,1,0,0,50,39,TRUE
38,5,13,2,4,4,4,1,15024,0,80,39,TRUE
50,4,9,2,4,4,4,1,7688,0,50,39,TRUE
24,2,10,0,6,0,2,1,0,0,50,39,FALSE
37,2,10,2,13,4,4,1,0,0,45,39,TRUE
44,4,10,0,7,1,4,1,0,0,58,39,TRUE
28,4,10,2,12,5,4,0,0,0,40,39,FALSE
42,4,13,2,4,4,4,1,0,0,40,39,TRUE
74,4,10,0,1,0,4,0,0,0,9,39,FALSE
38,6,9,2,3,4,4,1,0,0,50,39,FALSE
44,6,14,2,10,4,4,1,0,0,40,39,FALSE
44,4,7,0,7,1,3,0,0,0,46,33,FALSE
26,4,9,4,7,0,4,1,0,0,40,39,FALSE
36,4,9,2,8,4,2,1,0,0,40,39,FALSE
41,4,12,2,4,5,4,0,0,0,50,39,TRUE
67,4,15,2,10,4,4,1,20051,0,48,39,TRUE
39,2,8,2,13,4,4,1,0,0,50,39,FALSE
57,4,2,6,9,0,2,0,0,0,30,39,FALSE
29,4,11,5,3,0,4,1,0,0,40,39,FALSE
31,5,13,4,5,0,4,0,0,0,45,39,FALSE
34,0,9,4,0,1,2,0,0,0,40,39,FALSE
44,4,10,2,14,4,4,1,0,0,40,39,FALSE
29,4,16,4,10,3,4,1,0,0,40,39,FALSE
30,4,10,4,6,1,4,0,0,0,40,39,FALSE
27,4,9,4,14,0,4,1,0,0,40,39,FALSE
27,4,10,2,12,4,4,1,0,0,50,39,FALSE
32,4,9,4,6,0,4,0,0,0,45,39,FALSE
58,4,6,2,8,5,4,0,0,0,8,39,FALSE
35,2,10,2,11,4,4,1,0,0,40,39,FALSE
21,4,9,4,6,3,4,1,0,0,36,39,FALSE
28,4,10,4,3,1,4,1,0,0,40,39,FALSE
46,6,10,0,4,0,4,1,0,0,50,39,FALSE
36,6,9,5,8,1,4,0,0,0,40,39,FALSE
72,4,7,6,1,1,4,0,0,0,40,39,FALSE
35,4,9,2,7,5,2,0,0,0,40,39,FALSE
33,1,11,0,3,1,2,0,0,0,40,39,TRUE
69,4,7,4,7,0,4,0,0,0,40,39,FALSE
35,4,9,2,7,4,4,1,0,0,40,39,FALSE
31,4,9,5,1,1,4,0,0,0,20,0,FALSE
34,4,9,2,13,5,4,0,0,0,32,39,FALSE
30,4,7,2,8,4,4,1,0,0,40,26,FALSE
28,4,13,4,14,0,4,1,0,0,55,39,FALSE
54,4,13,2,12,4,4,1,0,0,35,39,TRUE
47,4,10,2,10,4,4,1,0,0,50,39,TRUE
24,4,9,4,6,1,2,0,0,0,40,39,FALSE
52,6,13,2,10,4,4,1,0,0,60,39,TRUE
20,4,9,4,6,3,0,1,0,0,48,39,FALSE
43,5,14,2,4,4,4,1,5013,0,45,39,FALSE
45,4,4,5,8,1,4,0,0,0,40,26,FALSE
29,6,9,5,3,0,4,1,0,0,35,39,FALSE
47,4,14,0,4,1,4,1,0,0,42,39,FALSE
24,4,9,4,3,3,4,1,0,0,40,39,FALSE
51,4,9,2,10,4,4,1,0,0,40,39,FALSE
17,4,7,4,12,3,4,1,0,0,12,39,FALSE
37,4,11,2,3,4,4,1,0,1977,40,39,TRUE
27,4,16,4,10,0,4,0,0,0,70,39,FALSE
29,4,13,2,4,5,4,1,0,0,40,39,TRUE
18,0,8,4,0,3,4,1,0,0,25,39,FALSE
36,6,12,0,12,1,4,0,0,0,35,39,FALSE
58,2,13,4,10,0,4,0,0,0,40,39,FALSE
26,6,10,2,3,4,4,1,0,0,45,39,FALSE
65,0,10,2,0,4,4,1,0,0,30,39,TRUE
57,4,9,2,12,4,4,1,0,0,40,39,TRUE
59,4,9,2,3,4,4,1,0,0,40,39,FALSE
27,4,9,2,7,4,4,1,0,0,40,39,FALSE
31,6,13,4,13,0,4,1,0,0,40,39,FALSE
21,4,10,4,12,3,4,0,0,0,24,39,FALSE
29,4,10,4,1,0,4,1,0,0,60,39,FALSE
18,4,7,4,8,3,4,1,0,0,40,39,FALSE
52,4,6,2,3,4,4,1,0,1887,47,39,TRUE
57,5,13,0,10,0,4,1,0,0,80,39,FALSE
42,0,9,2,0,4,4,1,0,0,40,39,FALSE
55,0,9,2,0,5,1,0,0,0,40,39,FALSE
60,4,4,4,14,0,4,1,0,0,48,39,TRUE
31,4,13,2,10,4,4,1,7688,0,40,2,TRUE
23,4,13,4,1,3,4,0,0,0,40,39,FALSE
27,4,9,4,12,3,4,1,0,0,40,39,FALSE
23,0,10,4,0,1,0,0,0,0,25,39,FALSE
42,6,15,2,10,4,4,1,0,1902,50,39,TRUE
25,4,10,4,13,0,4,1,2174,0,40,39,FALSE
49,4,13,4,10,0,4,0,0,0,45,39,FALSE
32,4,13,4,13,0,4,1,0,0,40,39,FALSE
19,4,10,4,1,3,4,1,0,0,28,39,FALSE
60,4,4,0,8,0,4,0,0,0,40,39,FALSE
42,2,5,2,8,4,4,1,0,0,40,39,FALSE
35,6,12,4,5,0,4,1,0,0,40,39,FALSE
48,4,9,4,1,1,2,0,0,0,37,39,FALSE
51,4,14,2,3,4,4,1,0,0,40,39,TRUE
29,4,9,4,3,0,0,1,0,0,40,39,FALSE
36,2,9,5,4,0,2,1,0,0,40,39,FALSE
17,4,6,4,8,3,4,0,0,0,21,39,FALSE
52,4,14,0,10,0,4,0,6849,0,60,39,FALSE
24,4,9,4,3,0,4,1,0,0,40,39,FALSE
24,4,9,2,6,4,4,1,0,0,50,39,FALSE
26,2,13,4,10,3,4,1,1055,0,40,39,FALSE
27,4,13,4,8,3,4,0,0,0,20,39,FALSE
39,4,9,4,6,3,4,1,0,0,60,39,FALSE
30,4,9,2,14,4,2,1,0,0,45,39,FALSE
50,6,9,2,4,4,4,1,0,0,32,39,FALSE
52,5,13,2,12,4,4,1,0,0,55,39,FALSE
46,4,15,2,10,4,4,1,15024,0,45,39,TRUE
23,4,13,4,12,3,4,0,0,0,20,39,FALSE
45,4,7,6,8,0,2,0,0,0,20,39,FALSE
65,4,5,6,9,1,2,0,0,0,24,39,FALSE
29,4,11,2,14,4,4,1,0,0,55,39,FALSE
47,4,5,3,6,1,4,1,0,0,40,8,FALSE
30,4,9,4,5,3,2,1,0,0,60,39,FALSE
34,4,9,2,12,4,4,1,0,0,45,39,TRUE
38,6,9,2,12,4,4,1,0,0,64,39,FALSE
33,4,10,2,4,4,4,1,0,0,40,39,TRUE
49,4,13,2,12,4,4,1,0,0,26,39,TRUE
47,6,10,4,8,1,2,0,0,0,40,39,FALSE
49,2,6,5,8,1,2,0,0,0,40,39,FALSE
43,4,10,2,3,4,4,1,15024,0,60,39,TRUE
30,4,13,2,1,5,2,0,0,0,40,39,TRUE
58,6,9,2,3,4,4,1,0,0,60,39,FALSE
19,4,9,4,8,3,4,0,0,0,14,39,FALSE
21,4,13,4,6,0,4,1,0,0,40,39,FALSE
33,4,13,2,4,4,4,1,15024,0,60,39,TRUE
47,5,3,2,14,4,4,1,0,0,50,5,FALSE
52,6,16,2,10,4,4,1,0,0,60,39,TRUE
26,4,9,0,3,0,4,1,0,0,55,39,FALSE
60,4,9,2,3,4,4,1,0,0,40,39,FALSE
21,4,10,4,6,3,4,1,0,0,40,39,FALSE
36,4,10,2,12,4,4,1,5178,0,50,39,TRUE
31,4,10,2,3,4,4,1,0,0,45,39,FALSE
50,5,16,5,10,0,4,1,0,0,40,39,TRUE
31,2,9,0,1,1,4,0,0,0,40,39,FALSE
71,4,9,2,3,4,4,1,0,0,15,39,FALSE
58,0,9,2,0,4,4,1,0,0,50,39,FALSE
30,7,13,2,13,4,4,1,0,0,40,39,TRUE
20,4,10,4,8,3,4,1,0,0,20,39,FALSE
24,4,9,4,4,2,4,1,4101,0,50,39,FALSE
35,4,16,2,10,4,1,1,0,0,40,36,TRUE
38,7,10,5,4,0,4,0,0,0,45,39,FALSE
27,4,9,4,7,3,4,0,0,0,32,39,FALSE
29,7,10,4,1,1,1,0,0,0,40,30,FALSE
70,0,5,6,0,1,4,0,1111,0,15,39,FALSE
34,4,9,2,3,4,4,1,0,0,45,39,FALSE
44,4,4,2,3,4,4,1,0,0,35,39,FALSE
43,4,9,2,7,4,4,1,0,0,40,39,TRUE
44,6,8,2,6,4,2,1,0,0,40,39,TRUE
35,4,14,4,12,0,4,1,0,0,60,39,FALSE
27,4,10,4,10,0,4,1,0,0,40,39,FALSE
43,2,14,4,10,0,4,1,0,0,38,39,FALSE
20,4,10,4,12,0,4,0,0,0,25,39,FALSE
42,4,12,0,10,1,4,0,8614,0,40,39,TRUE
27,7,10,2,14,4,4,1,3411,0,40,39,FALSE
42,4,9,2,3,4,2,1,0,0,40,39,TRUE
20,0,7,3,0,3,1,0,0,1762,40,35,FALSE
24,4,5,4,7,0,4,1,0,1721,40,39,FALSE
48,1,10,0,4,0,4,1,0,0,40,39,FALSE
17,0,7,4,0,3,4,0,0,0,20,39,FALSE
17,6,7,4,5,3,4,1,0,0,10,39,FALSE
33,4,13,2,4,4,4,1,0,0,40,39,TRUE
50,5,9,2,12,4,4,1,0,0,50,39,TRUE
22,4,9,4,12,3,4,0,2597,0,40,39,FALSE
17,4,8,4,8,3,4,1,0,0,16,39,FALSE
32,4,10,2,1,4,4,1,0,0,40,26,FALSE
31,4,9,4,3,0,4,1,0,0,45,39,FALSE
58,6,9,6,4,0,4,1,0,0,50,39,FALSE
29,2,9,4,11,3,4,1,0,0,48,39,FALSE
37,4,11,2,3,4,4,1,0,0,40,32,TRUE
34,6,9,2,3,4,4,1,0,0,40,39,TRUE
23,2,10,5,4,1,2,1,0,0,40,39,FALSE
18,7,7,4,1,3,4,0,0,0,5,39,FALSE
34,4,9,0,4,0,4,0,0,0,40,39,FALSE
66,0,4,4,0,0,4,1,0,0,4,39,FALSE
45,2,13,2,10,5,4,0,0,0,55,39,FALSE
41,4,14,4,4,0,4,1,0,0,35,6,FALSE
26,4,9,4,8,2,4,1,0,0,30,39,FALSE
54,2,10,2,5,4,4,1,0,0,40,39,FALSE
24,4,10,4,7,3,2,0,0,0,45,39,FALSE
42,4,10,2,10,4,4,1,0,0,50,39,FALSE
20,4,10,4,10,3,4,1,0,0,20,39,FALSE
23,7,13,4,13,0,4,0,0,0,20,39,FALSE
25,0,12,4,0,2,4,1,0,0,45,39,FALSE
35,4,14,4,10,0,4,1,0,0,60,39,TRUE
31,4,14,2,13,4,4,1,0,1902,40,39,TRUE
30,4,13,4,10,3,4,0,0,0,40,31,FALSE
19,4,9,4,12,3,4,0,0,0,20,39,FALSE
36,2,13,4,10,0,4,1,0,0,50,39,FALSE
31,4,13,6,12,1,4,0,0,1380,40,5,FALSE
21,4,10,4,6,3,4,1,0,0,30,39,FALSE
31,6,10,2,3,4,4,1,0,0,40,39,FALSE
46,4,16,0,10,1,4,0,25236,0,65,39,TRUE
44,4,13,0,4,3,4,0,0,0,50,39,TRUE
40,4,8,2,8,4,2,1,0,0,40,23,FALSE
45,4,10,4,12,0,2,1,0,0,40,39,FALSE
60,4,9,2,3,4,4,1,0,0,35,39,FALSE
18,4,7,4,8,2,4,1,0,0,25,39,FALSE
28,4,13,2,10,4,4,1,0,0,40,39,FALSE
36,4,10,0,1,1,2,0,0,0,40,39,FALSE
36,4,13,5,10,0,4,1,0,0,40,0,FALSE
40,4,11,2,13,4,4,1,4386,0,40,39,FALSE
36,2,13,0,1,1,4,0,0,0,35,16,FALSE
31,4,9,5,8,1,2,0,0,0,40,39,FALSE
33,4,9,2,7,4,4,1,0,0,40,39,FALSE
19,7,9,4,13,3,4,0,0,0,40,39,FALSE
22,4,10,4,12,3,4,0,0,0,15,39,FALSE
34,4,13,2,4,4,4,1,0,0,45,39,TRUE
33,4,9,4,8,0,4,1,0,0,40,39,FALSE
41,4,9,2,3,4,4,1,0,2051,60,39,FALSE
29,4,13,4,10,0,4,1,4650,0,40,39,FALSE
50,2,9,2,4,4,4,1,0,0,42,39,TRUE
42,4,13,2,4,4,4,1,7298,0,45,39,TRUE
43,4,13,4,10,0,4,1,0,0,40,0,TRUE
44,4,9,2,12,5,4,0,0,0,40,39,FALSE
20,4,10,4,8,0,4,0,0,0,20,39,FALSE
31,4,9,2,8,4,4,1,0,0,40,26,FALSE
65,6,7,2,4,4,4,1,9386,0,59,0,TRUE
23,4,10,4,8,0,4,0,0,0,24,39,FALSE
55,4,10,0,1,0,1,0,0,0,40,39,FALSE
26,4,11,2,1,4,4,1,0,2377,45,39,FALSE
25,4,11,4,8,3,4,0,0,0,15,39,FALSE
45,0,10,2,0,5,2,0,0,0,40,39,FALSE
35,4,10,2,3,4,4,1,2407,0,40,39,FALSE
36,4,10,4,12,0,2,0,0,0,36,39,FALSE
43,7,13,2,10,4,4,1,0,0,50,39,FALSE
56,4,9,6,8,1,2,0,594,0,20,39,FALSE
42,4,13,2,13,4,4,1,0,0,40,39,TRUE
19,4,10,4,8,2,4,0,0,0,25,39,FALSE
55,6,9,2,14,4,4,1,0,0,72,39,FALSE
42,4,14,4,4,0,4,0,14084,0,50,39,TRUE
26,4,11,4,13,3,4,1,0,0,40,39,FALSE
17,4,8,4,6,3,4,1,0,0,20,39,FALSE
42,2,13,2,10,5,4,0,0,0,40,39,TRUE
55,4,9,2,14,4,4,1,7688,0,40,39,TRUE
32,4,10,4,1,3,2,0,0,0,40,39,FALSE
29,4,7,4,3,3,2,1,0,0,40,14,FALSE
46,7,13,2,10,4,4,1,0,0,37,39,FALSE
29,7,13,2,4,4,4,1,7688,0,40,39,TRUE
22,4,13,4,10,1,4,1,0,0,20,39,FALSE
58,6,6,2,3,4,4,1,0,0,40,39,FALSE
23,4,9,4,14,1,4,1,0,0,50,39,FALSE
39,4,9,4,6,0,4,1,0,0,40,39,FALSE
27,4,11,4,3,3,4,1,0,0,38,39,FALSE
54,4,9,2,14,4,4,1,0,0,40,39,TRUE
33,2,13,4,10,0,4,0,0,0,45,39,FALSE
46,1,9,2,1,5,4,0,0,0,40,39,TRUE
37,4,9,4,5,0,2,1,0,0,40,39,FALSE
36,4,9,4,8,0,4,0,0,0,18,39,FALSE
59,2,9,2,1,5,4,0,0,0,38,39,TRUE
34,2,9,0,11,1,4,1,0,0,40,32,FALSE
53,5,16,2,4,4,4,1,0,0,70,39,TRUE
51,4,13,4,12,0,4,1,0,0,55,39,TRUE
32,4,6,5,8,1,4,0,0,0,42,39,FALSE
31,7,10,3,8,2,4,1,0,0,40,39,FALSE
22,4,10,2,12,5,4,0,0,0,30,11,FALSE
47,6,13,0,12,0,4,0,0,0,50,39,FALSE
32,4,9,4,7,0,4,1,0,0,40,39,FALSE
26,4,10,4,5,0,4,0,0,0,38,39,FALSE
37,4,3,5,5,0,4,1,0,0,32,13,FALSE
31,4,9,0,3,1,4,1,0,0,55,39,FALSE
37,4,11,2,13,5,4,0,0,0,24,39,TRUE
55,4,9,4,12,0,4,1,0,0,38,39,FALSE
23,2,11,0,13,0,4,1,0,0,56,39,FALSE
36,4,10,0,1,1,4,0,0,0,40,39,FALSE
34,4,14,2,10,4,4,1,0,0,40,0,FALSE
43,4,13,2,12,4,4,1,0,0,50,39,TRUE
54,4,10,4,13,0,4,1,0,0,40,39,FALSE
43,7,10,2,3,4,4,1,0,0,40,0,FALSE
28,4,11,4,7,0,4,0,0,1669,42,39,FALSE
40,4,11,2,4,4,4,1,0,0,50,39,TRUE
41,6,10,2,4,4,4,1,0,0,60,39,FALSE
40,4,13,4,12,0,3,0,0,0,55,39,TRUE
42,4,10,0,1,0,2,0,0,0,38,39,FALSE
61,6,9,2,5,4,4,1,0,2352,50,39,FALSE
18,4,8,4,7,3,4,1,0,0,30,39,FALSE
59,0,9,2,0,4,4,1,0,0,16,39,FALSE
21,0,9,4,0,0,4,0,1055,0,40,39,FALSE
48,4,11,2,13,4,4,1,0,0,50,39,TRUE
41,5,13,2,13,4,4,1,0,0,40,39,FALSE
18,0,10,4,0,3,4,1,0,0,33,39,FALSE
23,4,9,4,12,0,4,0,2463,0,40,39,FALSE
60,4,9,2,14,4,4,1,0,0,60,39,TRUE
22,4,10,4,8,2,2,1,0,0,20,39,FALSE
61,4,9,2,7,4,4,1,0,0,40,39,FALSE
25,4,9,4,7,0,2,1,0,0,40,39,FALSE
46,4,14,4,13,0,4,1,0,0,35,39,TRUE
43,4,13,2,4,4,4,1,0,1902,40,9,TRUE
43,4,12,0,3,0,4,1,0,0,40,39,FALSE
24,4,9,4,8,3,2,1,0,1721,30,39,FALSE
68,6,7,4,5,1,4,1,0,0,20,39,FALSE
31,4,9,0,1,1,4,0,0,0,38,39,FALSE
17,4,7,4,12,3,4,0,0,0,20,39,FALSE
32,4,9,2,3,4,4,1,5178,0,48,39,TRUE
50,0,14,3,0,2,4,1,0,0,40,39,FALSE
33,4,13,2,10,4,4,1,3103,0,47,39,TRUE
64,4,13,2,10,4,4,1,0,0,40,39,TRUE
20,4,9,4,14,3,4,1,0,0,30,39,FALSE
30,4,9,5,8,3,4,0,0,0,36,39,FALSE
22,0,10,4,0,3,2,1,0,0,40,39,FALSE
43,4,10,0,4,0,4,1,0,0,45,39,FALSE
22,4,10,4,1,3,4,1,0,0,40,39,FALSE
17,4,6,4,5,3,4,1,0,0,20,39,FALSE
47,6,9,2,8,5,4,0,0,0,75,22,FALSE
41,4,11,4,10,0,4,0,0,0,60,39,FALSE
56,4,10,2,3,4,4,1,0,0,50,39,TRUE
64,4,9,2,14,4,4,1,0,0,45,39,FALSE
47,4,9,2,14,4,4,1,0,0,50,39,TRUE
48,4,11,4,1,1,4,1,0,0,40,39,FALSE
31,4,14,4,10,0,4,0,0,0,46,39,FALSE
29,4,11,4,13,3,4,1,0,0,40,39,FALSE
30,4,9,6,1,0,4,0,0,0,40,39,FALSE
32,4,9,2,4,4,4,1,0,1672,60,39,FALSE
57,4,9,6,14,1,4,1,0,653,42,39,TRUE
62,4,9,6,8,0,4,0,0,0,40,39,FALSE
39,4,9,5,7,1,4,0,0,0,24,39,FALSE
43,4,10,4,1,0,4,1,0,0,25,39,FALSE
24,5,13,4,12,3,4,1,0,0,40,39,FALSE
42,0,7,2,0,4,4,1,0,0,15,39,FALSE
53,4,10,2,1,5,4,0,4386,0,40,39,TRUE
26,4,10,4,6,3,4,1,0,0,40,39,FALSE
73,6,9,2,4,4,4,1,0,0,40,39,FALSE
72,0,7,6,0,0,4,0,0,0,24,39,FALSE
55,4,9,2,7,4,4,1,0,0,40,39,FALSE
25,4,9,0,1,0,4,1,0,0,40,39,FALSE
41,4,13,0,10,0,4,0,0,0,50,39,TRUE
24,4,13,4,4,0,4,1,0,0,50,39,FALSE
63,4,9,6,5,0,4,1,0,0,6,39,FALSE
17,4,7,4,12,3,4,1,0,0,20,39,FALSE
35,4,10,2,3,4,4,1,0,0,50,39,FALSE
51,4,10,2,10,4,4,1,0,0,40,39,TRUE
62,2,13,6,10,0,4,0,0,0,48,39,FALSE
55,4,9,2,3,4,4,1,4386,0,40,39,TRUE
43,4,10,0,10,0,4,1,0,0,40,39,FALSE
40,2,9,0,8,0,4,0,0,0,50,39,FALSE
37,4,13,2,4,4,4,1,0,0,45,39,TRUE
39,4,13,2,3,4,4,1,0,0,40,39,FALSE
31,4,9,4,3,3,4,1,0,0,18,39,FALSE
61,4,14,6,10,0,4,0,0,0,40,39,TRUE
26,4,11,0,1,0,4,0,0,0,55,39,FALSE
46,6,9,2,12,4,4,1,0,0,50,39,FALSE
26,4,13,4,10,0,4,0,0,0,40,39,FALSE
48,7,16,0,10,3,4,1,0,0,50,39,TRUE
34,4,9,4,14,3,4,1,0,0,40,39,FALSE
34,2,9,4,1,3,4,0,0,0,40,39,FALSE
59,4,9,2,8,4,4,1,0,0,40,39,TRUE
34,4,13,4,10,3,4,0,0,0,40,39,FALSE
49,4,13,4,4,0,4,0,0,0,56,39,TRUE
18,4,7,4,1,3,4,0,0,0,20,39,FALSE
43,4,9,2,5,4,4,1,0,0,40,26,FALSE
48,4,7,2,4,4,4,1,0,0,50,39,FALSE
28,5,10,2,4,4,4,1,0,0,70,39,FALSE
33,4,9,2,7,4,4,1,0,0,40,39,FALSE
24,4,10,4,12,0,4,0,0,0,15,39,FALSE
21,4,6,4,6,0,4,1,0,0,40,39,FALSE
17,4,7,4,12,3,4,1,0,0,28,39,FALSE
39,4,10,2,5,4,4,1,0,0,50,39,TRUE
29,6,13,5,10,3,4,1,0,0,40,39,FALSE
44,4,13,2,4,4,4,1,0,0,40,39,TRUE
24,4,10,4,14,3,4,1,0,0,50,39,FALSE
71,6,14,2,12,4,4,1,10605,0,40,39,TRUE
51,6,13,2,12,4,1,1,0,2415,40,3,TRUE
55,4,3,0,8,1,2,1,0,0,25,39,FALSE
41,4,13,2,4,4,4,1,0,0,60,39,TRUE
23,4,9,4,6,1,2,0,0,0,7,39,FALSE
38,4,11,0,1,1,4,0,0,0,40,39,FALSE
39,4,9,2,14,4,4,1,0,0,40,39,TRUE
19,4,9,4,1,0,4,0,0,0,30,39,FALSE
49,4,5,0,7,0,4,0,0,0,40,39,FALSE
32,4,13,2,1,2,4,1,0,0,40,30,TRUE
27,4,9,2,3,4,4,1,0,0,70,39,FALSE
38,4,13,2,12,4,4,1,0,0,50,39,TRUE
33,4,10,2,3,5,4,0,0,0,60,39,FALSE
63,0,10,2,0,4,4,1,0,0,15,39,FALSE
23,4,13,4,4,3,4,1,0,0,28,39,FALSE
33,5,10,2,3,4,4,1,0,0,60,0,FALSE
54,6,9,2,12,4,2,1,0,0,40,39,FALSE
29,4,11,0,13,0,4,0,2174,0,45,39,FALSE
48,0,10,0,0,1,2,0,0,0,30,39,FALSE
35,6,13,4,4,0,4,1,0,0,40,39,FALSE
28,4,11,2,1,5,1,0,0,0,40,19,FALSE
37,4,13,2,10,4,4,1,7688,0,50,39,TRUE
42,6,15,2,5,4,4,1,0,0,65,39,TRUE
40,4,14,2,10,4,4,1,0,0,40,39,FALSE
47,4,10,0,12,3,4,1,0,0,55,39,FALSE
22,4,13,4,4,3,4,0,0,0,50,39,FALSE
30,4,13,2,4,4,4,1,0,0,45,39,TRUE
28,4,9,2,13,4,4,1,0,0,40,39,FALSE
63,2,4,2,8,4,4,1,0,0,55,39,FALSE
51,6,5,2,3,4,4,1,0,0,20,39,FALSE
22,4,9,4,6,3,4,0,0,0,40,39,FALSE
27,0,12,2,0,3,0,1,0,0,40,39,FALSE
35,4,9,4,12,0,4,1,0,0,45,39,FALSE
46,4,9,0,7,0,4,0,0,0,38,39,FALSE
37,4,10,0,7,0,4,1,0,0,52,39,FALSE
24,4,13,4,10,3,2,1,0,0,15,39,FALSE
37,6,9,0,6,3,4,1,0,0,10,39,FALSE
53,4,10,2,13,4,4,1,0,0,40,39,FALSE
27,4,9,4,12,0,4,1,0,0,30,39,FALSE
38,4,10,0,3,0,4,1,0,0,44,39,FALSE
53,6,6,2,5,4,4,1,0,0,60,39,FALSE
34,4,10,4,3,0,4,1,0,0,40,39,FALSE
23,4,9,4,12,3,2,1,0,0,40,39,FALSE
39,4,13,2,4,4,4,1,15024,0,45,39,TRUE
43,4,14,2,10,5,1,0,0,0,50,35,FALSE
67,5,9,2,4,4,1,1,0,0,40,39,TRUE
81,6,9,2,4,4,4,1,0,0,30,39,FALSE
21,4,10,4,8,3,4,1,0,0,20,39,FALSE
23,4,10,4,12,0,4,1,0,0,25,39,FALSE
25,4,10,4,14,1,4,1,0,0,40,39,FALSE
42,4,3,2,7,5,4,0,0,0,38,26,FALSE
38,4,10,2,1,5,2,0,0,0,40,39,FALSE
64,0,9,2,0,4,4,1,0,0,5,39,FALSE
32,4,9,2,7,4,4,1,0,0,40,39,FALSE
37,4,9,2,7,4,4,1,0,0,40,39,FALSE
51,4,14,2,4,4,4,1,0,0,60,39,TRUE
22,4,10,4,12,0,4,0,0,0,42,39,FALSE
33,4,2,3,9,0,4,0,0,0,40,13,FALSE
42,4,9,0,7,0,4,1,0,0,55,39,FALSE
19,0,10,4,0,3,4,0,0,0,10,39,FALSE
51,2,1,2,8,4,4,1,0,0,40,39,FALSE
23,4,9,2,1,5,4,0,0,0,40,26,FALSE
37,4,7,2,7,4,4,1,3103,0,44,39,TRUE
37,4,9,2,3,4,4,1,0,0,99,39,TRUE
47,4,14,4,10,0,4,0,0,0,25,39,FALSE
41,4,15,2,10,4,4,1,0,2415,40,39,TRUE
33,4,9,2,3,4,4,1,0,0,30,39,FALSE
31,4,13,4,12,0,4,1,0,0,40,39,TRUE
31,4,12,0,8,1,0,0,0,0,40,39,FALSE
35,4,9,2,7,4,2,1,0,0,40,39,FALSE
38,5,9,2,4,4,4,1,0,0,40,39,TRUE
18,4,9,4,8,0,4,0,0,0,45,39,FALSE
20,4,9,2,7,4,4,1,0,0,40,39,FALSE
54,2,10,0,4,1,2,0,0,0,35,39,FALSE
40,4,10,0,1,1,4,0,0,0,40,39,FALSE
36,5,13,2,4,5,4,0,0,1977,45,39,TRUE
43,4,10,0,3,1,4,1,0,0,35,39,FALSE
44,6,10,0,5,1,4,1,0,0,40,39,FALSE
44,7,9,2,10,5,4,0,0,0,40,39,TRUE
43,4,14,2,4,4,4,1,0,0,43,39,TRUE
51,4,4,6,8,1,2,0,0,0,40,39,FALSE
18,4,9,4,8,3,4,0,0,0,20,39,FALSE
